player_sk,version,Season,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals.1,Assists.1,Goals + Assists.1,Non-Penalty Goals.1,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG.1,xAG.1,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG.1,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Att,Att.1,Att.2,Att.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Tot,Prg,Cmp.4,Cmp.5,Cmp.6,Cmp.7,Att.4,Att.5,Att.6,Att.7,Cmp%.4,Cmp%.5,Cmp%.6,Cmp%.7,Cmp.8,Cmp.9,Cmp.10,Cmp.11,Att.8,Att.9,Att.10,Att.11,Cmp%.8,Cmp%.9,Cmp%.10,Cmp%.11,Cmp.12,Cmp.13,Cmp.14,Cmp.15,Att.12,Att.13,Att.14,Att.15,Cmp%.12,Cmp%.13,Cmp%.14,Cmp%.15,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl.1,TklW,Tkl.2,Tkl.3,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO.1,Fld,Fld.1,Def,Def.1,GCA,GCA90,TO.2,TO.3,Fld.2,Fld.3,Def.2,Def.3,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%.1,Avg,Avg.1,Avg.2,Launch%.2,Launch%.3,Avg.3,Avg.4,Avg.5,Opp,Stp,Stp%,#OPA,#OPA/90,Avg.6,Avg.7,Avg.8,Player,Pos,Squad,Age,name,roster_designation,category,_features,cluster,pca1,pca2
5108075861,1,2025,27,24,2203,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01,0.01,0.53,4.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,24.5,55.1,17.5,29.9,7.22,61.3,18.5,32.4,9.59,89.8,94.3,92.3,75.3,1095.4,399.0,55.1,17.5,29.9,7.22,61.3,18.5,32.4,9.59,89.8,94.3,92.3,75.3,55.1,17.5,29.9,7.22,61.3,18.5,32.4,9.59,89.8,94.3,92.3,75.3,55.1,17.5,29.9,7.22,61.3,18.5,32.4,9.59,89.8,94.3,92.3,75.3,0.0,0.01,-0.01,0.12,4.82,0.12,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,69.9,9.47,32.3,32.7,5.27,0.2,69.9,0.29,77.8,0.08,22.2,41.6,0.0,0.61,0.2,47.3,1.02,0.57,0.45,1.02,0.57,41.2,0.82,1.31,0.57,1.14,2.16,4.16,0.04,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.16,0.0,0.33,1.14,0.45,0.0,0.0,0.0,3.18,1.18,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Ream,DF,Charlotte,38-060,Tim Ream,TAM Player,TAM Player,"[-0.68603763 -0.79755134 -0.86615915 -0.89395019 -1.03220501  1.04250591
 -1.21281652 -0.93520667  1.11263107  0.10433825 -0.88314335 -0.75512656
  0.59093776  0.54897171]",0,-2.6710431697674193,-0.7226143616810288
9917295709,1,2025,20,8,882,9.8,0.0,0.1,0.1,0.0,0.0,0.0,0.51,0.0,0.02,0.02,0.03,0.06,1.22,6.53,1.22,0.0,0.1,0.1,0.0,0.1,0.02,0.04,0.06,0.02,0.06,9.8,68.8,33.4,27.1,6.53,77.8,37.9,29.2,7.65,88.5,88.1,93.0,85.3,1145.9,321.5,68.8,33.4,27.1,6.53,77.8,37.9,29.2,7.65,88.5,88.1,93.0,85.3,68.8,33.4,27.1,6.53,77.8,37.9,29.2,7.65,88.5,88.1,93.0,85.3,68.8,33.4,27.1,6.53,77.8,37.9,29.2,7.65,88.5,88.1,93.0,85.3,0.1,0.08,0.07,0.41,7.14,0.51,0.1,0.0,0.31,0.0,0.0,0.31,0.0,0.0,,24.3,0.0,0.0,0.0,0.08,-0.02,-0.02,85.4,1.84,19.4,53.2,13.8,1.02,85.4,0.82,80.0,0.2,20.0,51.7,0.2,1.84,1.12,66.5,2.04,1.22,1.22,2.04,1.22,46.2,1.43,1.12,0.82,0.82,2.86,0.82,0.1,1.73,1.74,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.45,1.12,0.0,0.2,0.82,1.22,0.0,0.0,0.0,6.53,0.61,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federico Redondo,MF,Inter Miami,22-320,Federico Redondo,U22 Initiative,U22 Initiative,"[-0.68603763 -0.05956815 -0.74874061 -0.76490657 -0.8248341  -0.66099304
 -0.91487052 -0.93520667  2.02167233  1.51657175 -0.33133117  0.57264931
 -0.04233028  0.14388757]",0,-2.520013328832536,1.0828403693671984
113920051,2,2025,8,5,452,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,2.6,4.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,5.0,43.6,25.4,14.6,2.4,49.8,28.0,16.6,3.2,87.6,90.7,88.0,75.0,654.6,236.0,43.6,25.4,14.6,2.4,49.8,28.0,16.6,3.2,87.6,90.7,88.0,75.0,43.6,25.4,14.6,2.4,49.8,28.0,16.6,3.2,87.6,90.7,88.0,75.0,43.6,25.4,14.6,2.4,49.8,28.0,16.6,3.2,87.6,90.7,88.0,75.0,0.0,0.04,0.0,0.2,3.4,0.2,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,62.2,3.2,23.4,28.8,11.0,0.4,62.2,0.4,40.0,0.6,60.0,37.2,0.2,1.2,1.0,40.4,3.4,2.2,2.0,3.4,2.2,91.7,0.2,1.4,1.2,1.0,4.4,4.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.0,1.2,1.0,2.0,0.0,0.0,0.0,4.2,0.6,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jayden Reid,DF,St. Louis,24-096,Jayden Reid,,Standard,"[-0.68603763 -0.79755134 -0.86615915 -0.89395019 -1.13589047 -1.21550065
 -1.21281652 -0.93520667  0.34956724  0.21597727  0.77229319  2.34301714
  0.31388299  0.74085367]",0,-2.703746666385893,0.4055788945237924
4387109799,1,2025,11,4,496,5.5,0.18,0.0,0.18,0.18,0.0,0.0,0.55,0.0,0.13,0.13,0.02,0.15,0.73,4.55,3.27,0.18,0.0,0.18,0.18,0.18,0.12,0.02,0.15,0.12,0.15,5.5,44.0,20.7,20.2,2.36,51.8,22.2,23.5,3.45,84.9,93.4,86.0,68.4,734.5,158.5,44.0,20.7,20.2,2.36,51.8,22.2,23.5,3.45,84.9,93.4,86.0,68.4,44.0,20.7,20.2,2.36,51.8,22.2,23.5,3.45,84.9,93.4,86.0,68.4,44.0,20.7,20.2,2.36,51.8,22.2,23.5,3.45,84.9,93.4,86.0,68.4,0.0,0.04,-0.02,0.73,5.82,0.18,0.0,0.18,0.73,0.36,50.0,0.73,0.36,0.25,0.5,12.2,0.0,0.0,0.0,0.17,0.05,0.05,63.1,2.18,11.5,37.8,14.5,0.91,63.1,0.36,20.0,0.91,50.0,34.2,0.36,1.27,1.64,42.5,1.82,1.27,1.27,1.82,1.27,46.7,1.45,1.82,1.27,1.64,3.45,1.27,0.18,2.55,2.54,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.82,2.55,0.0,0.55,1.64,1.27,0.0,0.0,0.0,6.91,0.55,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William Reilly,MF,Atlanta Utd,23-001,William Reilly,Homegrown Player,Homegrown,"[ 0.17085119 -0.79755134 -0.10293867 -0.05516663 -0.92851955 -1.15876033
 -0.51120173 -0.16517189  0.37610859  0.41134554 -0.72319779  0.28626628
  1.58041907  1.63630282]",0,-1.718483276999944,-0.4501043642791599
3572596292,2,2025,21,17,1482,16.5,0.3,0.48,0.79,0.3,0.0,0.0,0.06,0.0,0.24,0.24,0.37,0.61,1.94,7.09,4.36,0.3,0.49,0.79,0.3,0.79,0.24,0.37,0.61,0.24,0.61,16.5,44.4,23.4,16.4,2.97,53.4,25.6,18.9,4.79,83.2,91.3,86.5,62.0,693.1,179.8,44.4,23.4,16.4,2.97,53.4,25.6,18.9,4.79,83.2,91.3,86.5,62.0,44.4,23.4,16.4,2.97,53.4,25.6,18.9,4.79,83.2,91.3,86.5,62.0,44.4,23.4,16.4,2.97,53.4,25.6,18.9,4.79,83.2,91.3,86.5,62.0,0.48,0.27,0.12,2.85,4.24,2.48,0.24,0.3,1.7,0.67,39.3,1.7,0.67,0.18,0.45,15.6,0.24,0.0,0.0,0.16,0.07,0.07,60.1,0.85,4.61,28.4,28.1,3.52,60.1,0.61,50.0,0.48,40.0,37.2,0.18,0.91,0.61,46.5,1.27,0.24,0.97,1.27,0.24,44.4,0.3,0.42,0.3,0.48,1.76,0.67,0.06,4.55,4.55,0.12,0.0,0.12,0.0,0.24,0.0,0.61,0.61,0.12,0.0,0.12,0.0,0.24,0.0,0.0,0.36,0.97,0.24,3.15,0.48,0.97,0.0,0.0,0.0,2.73,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marco Reus,"MF,FW",LA Galaxy,36-187,Marco Reus,TAM Player,TAM Player,"[ 0.7421104   2.74476797  0.54286327  0.65457331  2.70047149  0.11273851
  0.42108093  0.49791362  0.40264994  1.82916098  0.24447284 -0.42969129
 -0.71517756 -1.34852768]",-1,2.5572652890190737,3.2143814565279105
6316045730,1,2025,7,4,366,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.24,0.49,0.24,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,4.1,25.6,10.0,13.4,1.95,29.3,10.5,14.1,3.66,87.5,95.3,94.8,53.3,450.0,215.1,25.6,10.0,13.4,1.95,29.3,10.5,14.1,3.66,87.5,95.3,94.8,53.3,25.6,10.0,13.4,1.95,29.3,10.5,14.1,3.66,87.5,95.3,94.8,53.3,25.6,10.0,13.4,1.95,29.3,10.5,14.1,3.66,87.5,95.3,94.8,53.3,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.49,0.24,50.0,0.49,0.25,0.0,0.0,8.9,0.0,0.0,0.0,0.11,-0.05,-0.05,41.5,9.27,31.7,9.27,0.98,0.73,41.5,0.24,100.0,0.0,0.0,18.5,0.0,0.0,0.0,22.2,1.95,0.98,1.46,1.95,0.98,100.0,0.0,2.2,0.73,1.71,3.66,5.85,0.24,0.24,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.73,0.49,0.0,1.71,1.46,0.0,0.0,0.0,3.17,1.95,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alvaro Ribeiro,DF,FC Dallas,20-231,,,,"[-0.68603763 -0.79755134 -0.57261281 -0.57134113 -1.13589047 -1.32640217
 -0.74186961 -0.42185015 -0.84479354 -1.8549264  -1.11506441  0.45549262
  1.71894645  2.4464711 ]",0,-2.3823052421385853,-2.011569737488838
5242129312,2,2025,19,12,915,10.2,0.1,0.2,0.29,0.1,0.0,0.0,0.0,0.0,0.04,0.04,0.16,0.2,3.24,2.16,5.29,0.1,0.2,0.3,0.1,0.3,0.04,0.15,0.2,0.04,0.2,10.2,30.7,14.8,13.7,1.37,40.6,17.5,16.6,3.82,75.6,84.8,82.8,35.9,496.6,158.9,30.7,14.8,13.7,1.37,40.6,17.5,16.6,3.82,75.6,84.8,82.8,35.9,30.7,14.8,13.7,1.37,40.6,17.5,16.6,3.82,75.6,84.8,82.8,35.9,30.7,14.8,13.7,1.37,40.6,17.5,16.6,3.82,75.6,84.8,82.8,35.9,0.2,0.12,0.04,0.88,1.08,1.08,0.78,0.1,0.69,0.2,28.6,0.69,0.2,0.14,0.5,18.3,0.0,0.0,0.0,0.06,0.06,0.06,53.5,2.55,14.4,24.7,15.1,1.76,53.5,1.37,53.8,1.08,42.3,25.1,0.88,2.65,0.98,29.7,1.86,0.78,1.08,1.86,0.78,47.1,0.88,1.27,0.98,1.47,3.33,2.55,0.0,1.76,1.77,0.39,0.1,0.1,0.0,0.0,0.0,0.39,0.39,0.39,0.1,0.1,0.0,0.0,0.0,0.0,1.08,1.86,0.1,2.75,1.47,1.08,0.0,0.0,0.1,3.82,0.59,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamar Ricketts,"DF,MF",SJ Earthquakes,24-041,Jamar Ricketts,,Standard,"[-0.20998828  0.67841504 -0.63132208 -0.63586294  0.52307686 -0.6184378
 -0.54964638 -0.50740957 -0.50639132 -0.92274065  1.28411898  0.33833592
  1.24399542  0.46369084]",0,-0.6619251470266969,0.6691264608092026
210567961,2,2025,22,15,1414,15.7,0.19,0.13,0.32,0.19,0.0,0.0,0.25,0.06,0.08,0.08,0.08,0.16,1.85,4.46,5.61,0.19,0.13,0.32,0.19,0.32,0.08,0.08,0.16,0.08,0.16,15.7,39.4,22.7,12.7,2.17,48.2,25.4,15.5,3.89,81.6,89.2,81.9,55.7,576.8,167.6,39.4,22.7,12.7,2.17,48.2,25.4,15.5,3.89,81.6,89.2,81.9,55.7,39.4,22.7,12.7,2.17,48.2,25.4,15.5,3.89,81.6,89.2,81.9,55.7,39.4,22.7,12.7,2.17,48.2,25.4,15.5,3.89,81.6,89.2,81.9,55.7,0.13,0.15,0.04,0.45,2.1,1.34,0.25,0.19,0.76,0.32,41.7,0.76,0.32,0.25,0.6,19.7,0.0,0.0,0.0,0.1,0.11,0.11,59.6,3.63,16.8,23.8,19.6,1.91,59.6,0.89,53.8,0.64,38.5,30.9,0.51,1.78,0.89,35.1,2.74,1.78,1.85,2.74,1.78,54.9,1.46,0.7,0.45,1.34,4.08,2.93,0.06,1.85,1.84,0.13,0.06,0.0,0.0,0.06,0.0,0.45,0.45,0.13,0.06,0.0,0.0,0.06,0.0,0.06,0.96,0.38,0.32,1.78,1.34,1.85,0.0,0.0,0.0,4.52,0.7,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalani Rienzi,"DF,MF",Seattle Sounders,23-160,,,,"[ 0.21845613  0.16182681 -0.39648501 -0.37777569 -0.3064068   0.02504893
 -0.48236825 -0.25073131  0.07088306  0.36110798  0.17249734  1.48386805
  0.98673028 -0.75156158]",0,-0.9070887975367712,0.7139782848269272
303915964,2,2025,6,6,514,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.04,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,5.7,51.9,20.0,29.3,2.46,58.2,20.9,31.8,4.91,89.2,95.8,92.3,50.0,915.3,315.3,51.9,20.0,29.3,2.46,58.2,20.9,31.8,4.91,89.2,95.8,92.3,50.0,51.9,20.0,29.3,2.46,58.2,20.9,31.8,4.91,89.2,95.8,92.3,50.0,51.9,20.0,29.3,2.46,58.2,20.9,31.8,4.91,89.2,95.8,92.3,50.0,0.0,0.02,-0.02,0.35,3.51,0.0,0.0,0.0,0.18,0.0,0.0,0.18,0.0,0.0,,9.8,0.0,0.0,0.0,0.09,-0.02,-0.02,69.6,8.95,33.5,35.4,0.88,0.18,69.6,0.0,,0.0,,40.9,0.0,0.18,0.18,47.2,2.81,1.23,1.05,2.81,1.23,100.0,0.0,1.58,0.88,0.53,3.33,5.26,0.0,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.35,0.0,0.0,0.53,1.05,0.0,0.0,0.0,4.74,0.53,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chris Rindov,DF,LA Galaxy,24-057,,,,"[-0.68603763 -0.79755134 -0.74874061 -0.76490657 -0.92851955 -1.13554839
 -1.03981562 -0.93520667  0.90030027 -0.66038897 -1.30699909  1.57498992
 -0.61622943  1.12461759]",0,-2.6960364387971194,-0.8696259978894051
6605460181,1,2025,17,12,1057,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.03,0.03,0.06,0.09,0.85,4.87,1.54,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.03,0.08,11.7,54.1,21.5,25.9,6.5,66.6,23.3,29.9,12.1,81.3,92.3,86.6,53.9,1031.9,363.5,54.1,21.5,25.9,6.5,66.6,23.3,29.9,12.1,81.3,92.3,86.6,53.9,54.1,21.5,25.9,6.5,66.6,23.3,29.9,12.1,81.3,92.3,86.6,53.9,54.1,21.5,25.9,6.5,66.6,23.3,29.9,12.1,81.3,92.3,86.6,53.9,0.0,0.09,-0.06,0.6,4.36,0.6,0.09,0.0,0.34,0.09,25.0,0.34,0.09,0.0,0.0,22.7,0.17,0.0,0.0,0.07,-0.03,-0.03,79.0,9.15,34.8,36.8,7.35,0.26,79.0,0.0,0.0,0.43,100.0,37.9,0.0,0.43,0.34,47.8,1.37,0.85,0.68,1.37,0.85,62.5,0.51,1.79,0.6,1.03,2.39,5.56,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1.03,0.0,0.77,1.03,0.68,0.0,0.0,0.0,3.93,1.88,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Birk Risa,DF,NYCFC,27-294,Birk Risa,,Standard,"[-0.68603763 -0.79755134 -0.69003135 -0.70038476 -0.51377772 -0.43532134
 -0.88603703 -0.74269798  1.0462777   0.58996795 -0.62723046 -0.29951719
  0.37325187  1.57234217]",0,-2.432720307740301,-0.07671443506851947
8492362948,1,2025,14,10,890,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.1,0.02,0.02,0.03,0.05,0.81,3.74,1.52,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,9.9,42.8,18.8,20.0,3.23,50.5,20.5,22.5,5.56,84.8,91.6,88.8,58.2,750.6,272.3,42.8,18.8,20.0,3.23,50.5,20.5,22.5,5.56,84.8,91.6,88.8,58.2,42.8,18.8,20.0,3.23,50.5,20.5,22.5,5.56,84.8,91.6,88.8,58.2,42.8,18.8,20.0,3.23,50.5,20.5,22.5,5.56,84.8,91.6,88.8,58.2,0.0,0.04,-0.03,0.51,3.23,0.2,0.0,0.0,0.4,0.1,25.0,0.4,0.1,0.0,0.0,8.8,0.0,0.0,0.0,0.04,-0.02,-0.02,62.8,4.65,26.4,30.3,6.87,1.31,62.8,0.71,70.0,0.3,30.0,34.2,0.1,0.81,0.4,38.4,2.12,1.31,1.52,2.12,1.31,72.2,0.51,0.91,0.71,1.82,3.94,4.75,0.1,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.92,0.71,0.0,0.51,1.82,1.52,0.0,0.0,0.0,6.36,1.62,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reid Roberts,DF,SJ Earthquakes,21-360,Reid Roberts,,Standard,"[-0.68603763 -0.79755134 -0.74874061 -0.76490657 -0.8248341  -0.65067662
 -0.82837006 -0.72130812  0.29648454 -0.04079246 -0.65921957  0.6767886
  1.93663234 -0.30383701]",0,-2.47565750509955,-0.43266285930804177
9381449529,2,2025,26,26,2255,25.1,0.04,0.0,0.04,0.04,0.0,0.0,0.12,0.0,0.06,0.06,0.02,0.08,0.56,3.82,0.12,0.04,0.0,0.04,0.04,0.04,0.06,0.02,0.08,0.06,0.08,25.1,57.4,17.8,34.2,5.22,65.2,19.4,36.4,8.57,88.1,91.6,94.1,60.9,1113.3,477.2,57.4,17.8,34.2,5.22,65.2,19.4,36.4,8.57,88.1,91.6,94.1,60.9,57.4,17.8,34.2,5.22,65.2,19.4,36.4,8.57,88.1,91.6,94.1,60.9,57.4,17.8,34.2,5.22,65.2,19.4,36.4,8.57,88.1,91.6,94.1,60.9,0.0,0.03,-0.02,0.28,4.1,0.16,0.0,0.04,0.6,0.08,13.3,0.6,0.08,0.07,0.5,10.3,0.0,0.0,0.0,0.1,-0.02,-0.02,76.5,9.16,39.3,34.3,3.19,0.92,76.5,0.16,57.1,0.12,42.9,45.4,0.08,0.4,0.24,54.8,1.39,0.76,0.76,1.39,0.76,73.1,0.28,1.35,0.48,1.43,2.83,5.42,0.04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.56,0.04,0.12,1.43,0.76,0.0,0.04,0.04,3.59,2.03,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miles Robinson,DF,FC Cincinnati,28-265,Miles Robinson,TAM Player,TAM Player,"[-0.49561789 -0.79755134 -0.51390354 -0.50681932 -0.92851955  1.10956265
 -0.63614683 -0.76408783  1.26524384  0.00386314 -0.85915152 -0.27348237
  1.16483692  0.63425258]",0,-2.335071338937564,-0.5321237710926137
1908042852,1,2025,18,18,1365,15.2,0.0,0.07,0.07,0.0,0.0,0.0,0.2,0.0,0.07,0.07,0.03,0.11,1.12,3.16,0.07,0.0,0.07,0.07,0.0,0.07,0.07,0.03,0.11,0.07,0.11,15.2,49.0,20.1,25.2,3.22,54.7,21.2,26.3,6.12,89.7,94.7,95.8,52.7,859.7,353.5,49.0,20.1,25.2,3.22,54.7,21.2,26.3,6.12,89.7,94.7,95.8,52.7,49.0,20.1,25.2,3.22,54.7,21.2,26.3,6.12,89.7,94.7,95.8,52.7,49.0,20.1,25.2,3.22,54.7,21.2,26.3,6.12,89.7,94.7,95.8,52.7,0.07,0.03,0.03,0.26,3.16,0.33,0.07,0.0,0.33,0.0,0.0,0.33,0.0,0.0,,8.3,0.0,0.0,0.0,0.22,-0.07,-0.07,65.3,7.57,33.8,29.9,2.11,0.53,65.3,0.2,75.0,0.07,25.0,40.4,0.0,0.46,0.13,46.9,1.71,0.86,1.25,1.71,0.86,61.9,0.53,0.79,0.33,1.58,3.29,4.87,0.0,0.79,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,1.51,0.0,0.13,1.58,1.25,0.0,0.0,0.0,3.62,1.51,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stian Rode Gregersen,DF,Atlanta Utd,30-201,,,,"[-0.68603763 -0.28096311 -0.45519428 -0.44229751 -0.8248341  -0.03813914
 -0.89564819 -0.93520667  0.70787548 -0.36454559 -0.41130395  0.14307477
  1.46168131 -0.55967962]",0,-2.010742178337317,-0.44297057854254124
902095488,1,2025,20,17,1481,16.5,0.06,0.06,0.12,0.06,0.0,0.0,0.24,0.0,0.06,0.06,0.04,0.1,1.52,5.45,0.61,0.06,0.06,0.12,0.06,0.12,0.06,0.04,0.1,0.06,0.1,16.5,46.3,18.4,21.6,5.33,57.8,20.8,25.3,9.33,80.2,88.1,85.6,57.1,866.5,389.4,46.3,18.4,21.6,5.33,57.8,20.8,25.3,9.33,80.2,88.1,85.6,57.1,46.3,18.4,21.6,5.33,57.8,20.8,25.3,9.33,80.2,88.1,85.6,57.1,46.3,18.4,21.6,5.33,57.8,20.8,25.3,9.33,80.2,88.1,85.6,57.1,0.06,0.04,0.02,0.36,5.76,0.48,0.06,0.06,0.79,0.18,23.1,0.79,0.18,0.08,0.33,15.4,0.0,0.0,0.0,0.08,0.0,0.0,71.9,5.82,31.5,34.7,7.03,0.91,71.9,0.91,68.2,0.36,27.3,40.8,0.0,0.91,0.3,41.4,2.91,1.88,1.58,2.91,1.88,55.4,1.52,1.7,0.91,2.24,5.15,4.36,0.0,1.58,1.58,0.06,0.0,0.12,0.0,0.06,0.0,0.18,0.18,0.06,0.0,0.12,0.0,0.06,0.0,0.0,0.97,2.06,0.12,0.61,2.24,1.58,0.0,0.0,0.0,6.12,1.52,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rodrigues,DF,SJ Earthquakes,28-055,Rodrigues,TAM Player,TAM Player,"[-0.40040802 -0.35476143 -0.51390354 -0.50681932 -0.72114864  0.11144895
 -0.45353476 -0.55018928  0.52872136  0.91372109 -0.09141283  1.70516403
  2.76779663  1.3804602 ]",0,-2.6785568348670505,1.0453144390296742
