Player,Nation,Pos,Squad,Age,Born,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG,xAG,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",Matches,Season,90s,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Tot,Prg,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl,TklW,Tkl,Tkl,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO,Fld,Fld,Def,Def,GCA,GCA90,TO,TO,Fld,Fld,Def,Def,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%,Avg,Avg,Avg,Launch%,Launch%,Avg,Avg,Avg,Opp,Stp,Stp%,#OPA,#OPA/90,Avg,Avg,Avg
Derrick Jones,us USA,MF,Columbus Crew,26,1997,20,4,477,5.3,0.0,0.19,0.19,0.0,0.0,0.0,0.57,0.19,0.02,0.02,0.11,0.13,1.32,3.58,0.38,0.0,0.19,0.19,0.0,0.19,0.02,0.11,0.13,0.02,0.13,Matches,2024,5.3,62.8,34.5,25.5,1.51,68.9,36.6,27.9,2.26,91.2,94.3,91.2,66.7,956.2,221.7,62.8,34.5,25.5,1.51,68.9,36.6,27.9,2.26,91.2,94.3,91.2,66.7,62.8,34.5,25.5,1.51,68.9,36.6,27.9,2.26,91.2,94.3,91.2,66.7,62.8,34.5,25.5,1.51,68.9,36.6,27.9,2.26,91.2,94.3,91.2,66.7,0.19,0.08,0.08,0.57,6.98,0.19,0.0,0.0,0.57,0.38,66.7,0.57,0.38,0.0,0.0,25.9,0.0,0.0,0.0,0.03,-0.02,-0.02,78.1,2.26,21.9,49.6,6.79,0.0,78.1,0.75,57.1,0.19,14.3,46.8,0.0,0.94,1.51,64.0,2.64,1.7,1.51,2.64,1.7,90.0,0.19,0.57,0.57,0.94,3.58,1.51,0.0,1.13,1.13,0.19,0.0,0.0,0.0,0.19,0.0,0.38,0.38,0.19,0.0,0.0,0.0,0.19,0.0,0.0,1.89,2.83,0.0,0.0,0.94,1.51,0.0,0.0,0.0,5.47,0.57,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Jones,us USA,"MF,FW",Nashville SC,17,2006,2,0,12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,0.1,120.0,30.0,50.0,30.0,130.0,30.0,50.0,40.0,92.3,100.0,100.0,75.0,2420.0,540.0,120.0,30.0,50.0,30.0,130.0,30.0,50.0,40.0,92.3,100.0,100.0,75.0,120.0,30.0,50.0,30.0,130.0,30.0,50.0,40.0,92.3,100.0,100.0,75.0,120.0,30.0,50.0,30.0,130.0,30.0,50.0,40.0,92.3,100.0,100.0,75.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,160.0,0.0,20.0,130.0,10.0,0.0,160.0,0.0,0.0,10.0,100.0,70.0,0.0,10.0,10.0,90.0,10.0,0.0,10.0,10.0,0.0,,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malachi Jones,sl SLE,FW,NYCFC,20,2003,14,4,488,5.4,0.19,0.19,0.37,0.19,0.0,0.0,0.56,0.0,0.41,0.41,0.15,0.56,4.44,1.67,12.2,0.18,0.18,0.37,0.18,0.37,0.41,0.14,0.55,0.41,0.55,Matches,2024,5.4,17.8,9.81,5.0,2.04,26.1,13.3,6.85,3.89,68.1,73.6,73.0,52.4,282.0,78.9,17.8,9.81,5.0,2.04,26.1,13.3,6.85,3.89,68.1,73.6,73.0,52.4,17.8,9.81,5.0,2.04,26.1,13.3,6.85,3.89,68.1,73.6,73.0,52.4,17.8,9.81,5.0,2.04,26.1,13.3,6.85,3.89,68.1,73.6,73.0,52.4,0.19,0.09,0.04,1.11,1.11,0.74,0.37,0.19,3.33,0.93,27.8,3.32,0.92,0.06,0.2,13.5,0.0,0.0,0.0,0.12,-0.22,-0.22,48.0,1.3,8.15,17.4,23.5,8.33,48.0,2.41,32.5,3.89,52.5,27.6,2.78,4.07,2.04,31.1,2.78,0.74,1.85,2.78,0.74,66.7,0.37,1.48,1.3,0.56,3.33,1.3,0.0,3.15,3.14,0.19,0.0,0.0,0.0,0.37,0.0,0.56,0.55,0.19,0.0,0.0,0.0,0.37,0.0,0.0,1.85,3.15,0.74,2.96,0.56,1.85,0.0,0.0,0.0,5.74,1.3,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dejan Joveljić,rs SRB,FW,LA Galaxy,24,1999,28,23,1927,21.4,0.7,0.23,0.93,0.65,0.05,0.09,0.09,0.0,0.74,0.65,0.18,0.83,0.98,1.92,4.53,0.7,0.23,0.93,0.65,0.89,0.74,0.18,0.92,0.65,0.83,Matches,2024,21.4,12.0,7.1,3.64,0.33,17.1,9.58,4.53,0.56,70.1,74.1,80.4,58.3,158.9,28.5,12.0,7.1,3.64,0.33,17.1,9.58,4.53,0.56,70.1,74.1,80.4,58.3,12.0,7.1,3.64,0.33,17.1,9.58,4.53,0.56,70.1,74.1,80.4,58.3,12.0,7.1,3.64,0.33,17.1,9.58,4.53,0.56,70.1,74.1,80.4,58.3,0.23,0.08,0.06,1.59,0.56,0.56,0.0,0.7,2.66,1.31,49.1,2.66,1.31,0.25,0.5,12.2,0.0,0.05,0.09,0.25,-0.04,0.0,26.4,1.17,2.57,9.49,14.5,5.42,26.3,0.51,33.3,0.89,57.6,14.0,0.7,2.29,1.03,19.4,0.47,0.19,0.37,0.47,0.19,36.4,0.33,0.47,0.42,0.05,0.51,1.03,0.0,2.71,2.71,0.23,0.09,0.19,0.0,0.14,0.0,0.42,0.42,0.23,0.09,0.19,0.0,0.14,0.0,0.0,0.61,0.93,0.37,0.14,0.05,0.37,0.09,0.0,0.0,1.54,0.89,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mykhi Joyner,us USA,FW,St. Louis,17,2006,1,0,45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,Matches,2024,0.5,4.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,66.7,100.0,,,34.0,0.0,4.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,66.7,100.0,,,4.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,66.7,100.0,,,4.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,66.7,100.0,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,24.0,0.0,8.0,4.0,12.0,4.0,24.0,0.0,0.0,2.0,100.0,12.0,2.0,6.0,0.0,14.0,2.0,2.0,0.0,2.0,2.0,50.0,2.0,6.0,6.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Preston Judd,us USA,FW,SJ Earthquakes,24,1999,26,6,720,8.0,0.13,0.0,0.13,0.13,0.0,0.0,0.5,0.13,0.28,0.28,0.14,0.41,1.25,2.0,6.25,0.12,0.0,0.12,0.12,0.12,0.28,0.13,0.41,0.28,0.41,Matches,2024,8.0,10.1,5.13,3.88,0.63,16.3,7.38,6.0,1.25,62.3,69.5,64.6,50.0,151.1,43.1,10.1,5.13,3.88,0.63,16.3,7.38,6.0,1.25,62.3,69.5,64.6,50.0,10.1,5.13,3.88,0.63,16.3,7.38,6.0,1.25,62.3,69.5,64.6,50.0,10.1,5.13,3.88,0.63,16.3,7.38,6.0,1.25,62.3,69.5,64.6,50.0,0.0,0.09,-0.14,1.0,1.13,1.0,0.13,0.13,2.25,1.0,44.4,2.25,1.0,0.06,0.13,12.7,0.0,0.0,0.0,0.12,-0.15,-0.15,26.0,0.63,1.63,13.3,11.8,4.25,26.0,0.25,16.7,1.0,66.7,13.8,0.38,2.5,0.5,17.5,0.63,0.0,0.25,0.63,0.0,0.0,0.38,1.38,1.25,0.13,0.75,0.25,0.0,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,0.75,0.88,0.13,0.25,0.0,0.0,0.0,1.25,1.63,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anderson Julio,ec ECU,"FW,MF",Real Salt Lake,27,1996,33,13,1394,15.5,0.58,0.19,0.77,0.58,0.0,0.0,0.06,0.0,0.48,0.48,0.14,0.63,1.94,1.1,6.97,0.58,0.19,0.77,0.58,0.77,0.48,0.14,0.63,0.48,0.63,Matches,2024,15.5,11.5,6.0,4.06,0.9,15.3,7.48,4.9,1.35,75.1,80.2,82.9,66.7,179.7,28.6,11.5,6.0,4.06,0.9,15.3,7.48,4.9,1.35,75.1,80.2,82.9,66.7,11.5,6.0,4.06,0.9,15.3,7.48,4.9,1.35,75.1,80.2,82.9,66.7,11.5,6.0,4.06,0.9,15.3,7.48,4.9,1.35,75.1,80.2,82.9,66.7,0.19,0.12,0.05,1.42,0.52,0.71,0.13,0.58,3.48,1.23,35.2,3.49,1.23,0.17,0.47,17.9,0.0,0.0,0.0,0.14,0.1,0.1,27.4,0.71,1.74,7.48,18.7,5.61,27.4,1.48,52.3,1.29,45.5,18.0,1.23,2.77,1.23,19.7,0.52,0.13,0.39,0.52,0.13,13.3,0.84,0.71,0.71,0.45,0.97,0.84,0.0,3.1,3.1,0.06,0.0,0.19,0.06,0.13,0.06,0.32,0.32,0.06,0.0,0.19,0.06,0.13,0.06,0.0,1.94,0.84,1.29,0.45,0.45,0.39,0.06,0.0,0.0,2.39,1.1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sam Junqua,us USA,DF,FC Dallas,27,1996,31,26,2240,24.9,0.04,0.08,0.12,0.04,0.0,0.0,0.08,0.0,0.03,0.03,0.05,0.09,0.76,2.21,1.93,0.04,0.08,0.12,0.04,0.12,0.03,0.05,0.09,0.03,0.09,Matches,2024,24.9,46.5,25.1,18.2,2.73,55.9,27.3,20.7,6.1,83.1,92.0,87.8,44.7,740.2,268.0,46.5,25.1,18.2,2.73,55.9,27.3,20.7,6.1,83.1,92.0,87.8,44.7,46.5,25.1,18.2,2.73,55.9,27.3,20.7,6.1,83.1,92.0,87.8,44.7,46.5,25.1,18.2,2.73,55.9,27.3,20.7,6.1,83.1,92.0,87.8,44.7,0.08,0.06,0.03,0.36,2.49,0.56,0.24,0.04,0.56,0.2,35.7,0.56,0.2,0.07,0.2,17.1,0.0,0.0,0.0,0.06,0.01,0.01,63.7,4.02,27.3,28.5,8.11,0.76,63.7,0.32,80.0,0.08,20.0,34.9,0.08,0.32,0.12,42.5,1.41,0.96,1.08,1.41,0.96,72.7,0.36,1.2,0.68,1.2,2.61,2.61,0.0,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,0.0,1.41,1.2,1.08,0.0,0.0,0.04,3.17,1.37,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawyer Jura,us USA,DF,Portland Timbers,17,2006,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,0.0,4.0,2.0,2.0,0.0,6.0,4.0,2.0,0.0,66.7,50.0,100.0,,66.0,47.0,4.0,2.0,2.0,0.0,6.0,4.0,2.0,0.0,66.7,50.0,100.0,,4.0,2.0,2.0,0.0,6.0,4.0,2.0,0.0,66.7,50.0,100.0,,4.0,2.0,2.0,0.0,6.0,4.0,2.0,0.0,66.7,50.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,8.0,0.0,3.0,3.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprian Kachwele,tz TAN,MF,Vancouver W'caps,18,2005,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,100.0,,,6.0,6.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,100.0,,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,100.0,,,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristijan Kahlina,hr CRO,GK,Charlotte,31,1992,34,34,3060,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,34.0,27.2,4.97,15.5,6.71,34.8,5.06,15.9,13.7,78.3,98.3,97.6,48.8,700.6,479.3,27.2,4.97,15.5,6.71,34.8,5.06,15.9,13.7,78.3,98.3,97.6,48.8,27.2,4.97,15.5,6.71,34.8,5.06,15.9,13.7,78.3,98.3,97.6,48.8,27.2,4.97,15.5,6.71,34.8,5.06,15.9,13.7,78.3,98.3,97.6,48.8,0.0,0.0,0.0,0.0,0.56,0.03,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,37.7,30.5,37.4,0.35,0.0,0.0,37.7,0.0,,0.0,,21.9,0.0,0.03,0.03,17.9,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.03,0.03,0.71,0.06,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.03,0.0,0.0,0.0,0.0,1.62,0.18,85.7,1.09,0.0,0.18,0.0,1.4,0.31,0.31,0.31,28.1,4.91,27.5,39.4,30.9,38.0,16.7,27.5,39.4,30.9,38.0,16.7,15.1,1.03,6.8,1.74,1.74,30.9,38.0,16.7
Brent Kallman,us USA,DF,Nashville SC,33,1990,13,5,544,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.27,0.27,0.0,0.27,0.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.26,0.26,0.26,Matches,2024,6.0,39.2,10.8,23.0,5.17,46.5,11.8,25.0,8.67,84.2,91.5,92.0,59.6,794.7,380.5,39.2,10.8,23.0,5.17,46.5,11.8,25.0,8.67,84.2,91.5,92.0,59.6,39.2,10.8,23.0,5.17,46.5,11.8,25.0,8.67,84.2,91.5,92.0,59.6,39.2,10.8,23.0,5.17,46.5,11.8,25.0,8.67,84.2,91.5,92.0,59.6,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,1.33,0.33,25.0,1.32,0.33,0.0,0.0,8.0,0.0,0.0,0.0,0.19,-0.27,-0.27,58.8,11.0,34.3,22.5,2.33,2.0,58.8,0.0,0.0,0.17,100.0,31.8,0.17,0.33,0.0,36.3,1.17,0.67,0.5,1.17,0.67,66.7,0.33,2.0,0.83,1.5,2.67,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.5,0.5,0.0,0.0,0.0,3.83,2.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kei Kamara,sl SLE,FW,LAFC,39,1984,27,10,1007,11.2,0.27,0.45,0.71,0.27,0.0,0.0,0.18,0.0,0.29,0.29,0.21,0.51,0.27,1.61,2.59,0.27,0.45,0.71,0.27,0.71,0.3,0.21,0.51,0.3,0.51,Matches,2024,11.2,13.1,6.96,4.82,0.98,18.6,9.38,6.07,1.34,70.7,74.3,79.4,73.3,210.1,41.8,13.1,6.96,4.82,0.98,18.6,9.38,6.07,1.34,70.7,74.3,79.4,73.3,13.1,6.96,4.82,0.98,18.6,9.38,6.07,1.34,70.7,74.3,79.4,73.3,13.1,6.96,4.82,0.98,18.6,9.38,6.07,1.34,70.7,74.3,79.4,73.3,0.45,0.08,0.24,1.43,1.34,0.45,0.09,0.27,2.68,0.98,36.7,2.68,0.98,0.1,0.27,12.0,0.0,0.0,0.0,0.11,-0.03,-0.03,28.2,1.88,3.93,14.2,10.4,4.29,28.2,0.45,45.5,0.45,45.5,13.8,0.27,1.96,1.52,19.6,0.8,0.54,0.45,0.8,0.54,60.0,0.36,0.63,0.27,0.0,0.8,1.52,0.0,2.14,2.15,0.0,0.0,0.0,0.0,0.09,0.0,0.63,0.63,0.0,0.0,0.0,0.0,0.09,0.0,0.0,1.16,1.07,0.18,0.36,0.0,0.45,0.0,0.0,0.0,1.96,4.38,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bernard Kamungo,us USA,"MF,FW",FC Dallas,22,2002,29,13,1321,14.7,0.0,0.14,0.14,0.0,0.0,0.0,0.14,0.0,0.16,0.16,0.07,0.24,2.86,2.04,7.28,0.0,0.14,0.14,0.0,0.14,0.16,0.08,0.24,0.16,0.24,Matches,2024,14.7,18.6,10.5,5.92,1.22,24.5,12.5,7.76,1.9,75.8,83.7,76.3,64.3,278.1,63.6,18.6,10.5,5.92,1.22,24.5,12.5,7.76,1.9,75.8,83.7,76.3,64.3,18.6,10.5,5.92,1.22,24.5,12.5,7.76,1.9,75.8,83.7,76.3,64.3,18.6,10.5,5.92,1.22,24.5,12.5,7.76,1.9,75.8,83.7,76.3,64.3,0.14,0.08,0.06,0.54,1.22,0.88,0.2,0.0,1.84,0.61,33.3,1.84,0.61,0.0,0.0,19.7,0.0,0.0,0.0,0.09,-0.16,-0.16,37.5,0.82,4.29,14.5,19.3,3.61,37.5,0.88,31.0,1.77,61.9,22.9,0.95,3.27,1.77,25.1,1.56,0.54,1.16,1.56,0.54,40.0,0.82,0.95,0.88,0.41,1.97,0.82,0.0,2.24,2.25,0.14,0.0,0.2,0.07,0.0,0.0,0.41,0.41,0.14,0.0,0.2,0.07,0.0,0.0,0.0,1.43,1.63,0.54,1.77,0.41,1.16,0.14,0.0,0.0,3.88,0.61,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alec Kann,us USA,GK,FC Cincinnati,33,1990,3,3,270,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2024,3.0,21.0,5.33,10.0,5.0,27.3,5.33,10.0,11.3,76.8,100.0,100.0,44.1,501.3,315.0,21.0,5.33,10.0,5.0,27.3,5.33,10.0,11.3,76.8,100.0,100.0,44.1,21.0,5.33,10.0,5.0,27.3,5.33,10.0,11.3,76.8,100.0,100.0,44.1,21.0,5.33,10.0,5.0,27.3,5.33,10.0,11.3,76.8,100.0,100.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,29.7,26.3,29.7,0.0,0.0,0.0,29.7,0.0,,0.0,,13.7,0.0,0.33,0.0,11.3,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,,1.33,0.0,0.33,0.0,0.9,0.27,-0.43,-0.42,19.7,5.33,22.0,52.2,28.2,38.0,10.6,22.0,52.2,28.2,38.0,10.6,16.3,0.0,0.0,0.0,0.0,28.2,38.0,10.6
Alexandros Katranis,gr GRE,DF,Real Salt Lake,25,1998,29,23,1994,22.2,0.14,0.14,0.27,0.14,0.0,0.0,0.41,0.0,0.04,0.04,0.06,0.1,1.44,4.1,5.54,0.14,0.14,0.27,0.14,0.27,0.04,0.07,0.1,0.04,0.1,Matches,2024,22.2,40.5,20.0,16.6,2.97,53.7,22.9,21.6,6.4,75.3,87.6,76.9,46.5,660.4,211.6,40.5,20.0,16.6,2.97,53.7,22.9,21.6,6.4,75.3,87.6,76.9,46.5,40.5,20.0,16.6,2.97,53.7,22.9,21.6,6.4,75.3,87.6,76.9,46.5,40.5,20.0,16.6,2.97,53.7,22.9,21.6,6.4,75.3,87.6,76.9,46.5,0.14,0.09,0.07,0.99,2.48,1.17,0.59,0.14,0.95,0.41,42.9,0.95,0.41,0.14,0.33,22.7,0.0,0.0,0.0,0.04,0.1,0.1,63.6,2.75,13.2,28.9,22.0,1.31,63.6,0.36,38.1,0.41,42.9,31.7,0.27,1.17,0.41,37.7,2.07,0.95,1.17,2.07,0.95,52.5,0.86,1.4,1.08,1.04,3.11,1.62,0.0,2.48,2.48,0.05,0.0,0.05,0.05,0.0,0.0,0.41,0.41,0.05,0.0,0.05,0.05,0.0,0.0,0.0,2.3,1.49,0.14,4.73,1.04,1.17,0.0,0.0,0.0,3.83,0.63,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark-Anthony Kaye,ca CAN,MF,NE Revolution,29,1994,21,15,1392,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.03,0.03,0.03,0.06,0.71,5.61,1.16,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,2024,15.5,47.3,19.2,21.6,5.61,56.0,21.8,24.1,7.87,84.4,88.2,89.8,71.3,875.7,276.1,47.3,19.2,21.6,5.61,56.0,21.8,24.1,7.87,84.4,88.2,89.8,71.3,47.3,19.2,21.6,5.61,56.0,21.8,24.1,7.87,84.4,88.2,89.8,71.3,47.3,19.2,21.6,5.61,56.0,21.8,24.1,7.87,84.4,88.2,89.8,71.3,0.0,0.06,-0.03,0.97,5.87,0.52,0.06,0.0,0.52,0.13,25.0,0.52,0.13,0.0,0.0,18.3,0.0,0.0,0.0,0.06,-0.03,-0.03,67.7,2.32,18.2,41.0,9.23,0.84,67.7,0.65,66.7,0.26,26.7,35.5,0.06,1.35,1.1,44.2,3.35,1.74,2.0,3.35,1.74,54.0,1.48,2.13,1.81,0.97,4.32,1.03,0.06,2.77,2.78,0.06,0.0,0.06,0.0,0.13,0.0,0.06,0.06,0.06,0.0,0.06,0.0,0.13,0.0,0.0,1.74,1.29,0.06,0.45,0.97,2.0,0.0,0.0,0.0,6.52,1.61,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
