Player,Nation,Pos,Squad,Age,Born,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG,xAG,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",Matches,Season,90s,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Tot,Prg,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl,TklW,Tkl,Tkl,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO,Fld,Fld,Def,Def,GCA,GCA90,TO,TO,Fld,Fld,Def,Def,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%,Avg,Avg,Avg,Launch%,Launch%,Avg,Avg,Avg,Opp,Stp,Stp%,#OPA,#OPA/90,Avg,Avg,Avg
Erik Duenas,us USA,"MF,DF",LAFC,18,2004,18,8,757,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.07,0.07,0.05,0.12,1.9,5.6,3.33,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.12,0.07,0.12,Matches,2023,8.4,40.4,21.7,16.9,1.31,47.0,23.8,18.3,2.86,85.8,91.0,92.2,45.8,601.4,165.1,40.4,21.7,16.9,1.31,47.0,23.8,18.3,2.86,85.8,91.0,92.2,45.8,40.4,21.7,16.9,1.31,47.0,23.8,18.3,2.86,85.8,91.0,92.2,45.8,40.4,21.7,16.9,1.31,47.0,23.8,18.3,2.86,85.8,91.0,92.2,45.8,0.0,0.04,-0.05,1.31,3.69,0.6,0.12,0.0,1.19,0.12,10.0,1.19,0.12,0.0,0.0,24.7,0.0,0.0,0.0,0.06,-0.07,-0.07,61.2,1.07,10.7,33.1,18.1,0.6,61.2,1.9,55.2,1.19,34.5,37.6,0.12,2.98,2.26,39.5,3.45,2.26,1.67,3.45,2.26,47.5,2.5,1.55,1.43,1.55,5.0,0.71,0.0,2.98,2.98,0.24,0.0,0.12,0.0,0.0,0.0,0.24,0.24,0.24,0.0,0.12,0.0,0.0,0.0,0.0,2.26,1.79,0.0,0.36,1.55,1.67,0.0,0.0,0.0,7.62,0.12,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryce Duke,us USA,MF,Inter Miami,21,2001,7,4,439,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.06,0.06,0.02,0.06,0.2,5.92,3.27,0.0,0.0,0.0,0.0,0.0,0.05,0.02,0.07,0.05,0.07,Matches,2023,4.9,55.9,31.0,20.0,4.29,65.9,32.9,23.5,6.33,84.8,94.4,85.2,67.7,901.2,182.9,55.9,31.0,20.0,4.29,65.9,32.9,23.5,6.33,84.8,94.4,85.2,67.7,55.9,31.0,20.0,4.29,65.9,32.9,23.5,6.33,84.8,94.4,85.2,67.7,55.9,31.0,20.0,4.29,65.9,32.9,23.5,6.33,84.8,94.4,85.2,67.7,0.0,0.06,-0.02,0.61,4.29,0.41,0.0,0.0,0.61,0.2,33.3,0.62,0.21,0.0,0.0,18.3,0.0,0.0,0.0,0.08,-0.06,-0.06,78.4,1.02,8.37,52.0,19.2,0.61,78.4,0.61,23.1,2.04,76.9,45.1,0.0,2.45,1.43,57.3,1.84,1.02,0.61,1.84,1.02,83.3,0.2,0.61,0.61,1.43,3.27,0.0,0.0,2.04,2.05,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.21,0.2,0.0,0.2,0.0,0.0,0.0,0.0,1.02,1.43,0.0,0.61,1.43,0.61,0.0,0.0,0.0,6.94,0.2,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bryce Duke,us USA,"MF,FW",CF Montréal,21,2001,26,20,1465,16.3,0.12,0.06,0.18,0.12,0.0,0.0,0.12,0.0,0.1,0.1,0.17,0.28,2.33,4.91,5.15,0.12,0.06,0.18,0.12,0.18,0.1,0.17,0.28,0.1,0.28,Matches,2023,16.3,29.3,15.3,9.88,3.19,41.4,19.0,13.4,6.38,70.8,80.6,73.5,50.0,492.2,150.7,29.3,15.3,9.88,3.19,41.4,19.0,13.4,6.38,70.8,80.6,73.5,50.0,29.3,15.3,9.88,3.19,41.4,19.0,13.4,6.38,70.8,80.6,73.5,50.0,29.3,15.3,9.88,3.19,41.4,19.0,13.4,6.38,70.8,80.6,73.5,50.0,0.06,0.17,-0.11,1.9,3.44,1.04,0.18,0.12,1.53,0.55,36.0,1.54,0.55,0.08,0.22,23.5,0.12,0.0,0.0,0.07,0.02,0.02,52.5,0.31,5.21,27.1,20.7,1.17,52.5,0.86,28.0,1.72,56.0,31.7,0.12,2.7,0.92,36.1,1.47,0.86,0.8,1.47,0.86,58.3,0.61,0.8,0.8,0.92,2.39,0.12,0.0,3.8,3.81,0.06,0.0,0.31,0.0,0.12,0.0,0.12,0.12,0.06,0.0,0.31,0.0,0.12,0.0,0.0,1.04,2.21,0.18,3.62,0.92,0.8,0.0,0.0,0.0,4.48,0.37,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Duke,us USA,DF,Sporting KC,21,2001,4,1,135,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,2023,1.5,46.7,18.7,23.3,4.67,60.7,21.3,29.3,9.33,76.9,87.5,79.5,50.0,826.0,259.3,46.7,18.7,23.3,4.67,60.7,21.3,29.3,9.33,76.9,87.5,79.5,50.0,46.7,18.7,23.3,4.67,60.7,21.3,29.3,9.33,76.9,87.5,79.5,50.0,46.7,18.7,23.3,4.67,60.7,21.3,29.3,9.33,76.9,87.5,79.5,50.0,0.0,0.0,0.0,0.67,6.67,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,78.7,3.33,21.3,43.3,16.0,0.0,78.7,0.67,25.0,2.0,75.0,43.3,0.0,3.33,0.67,42.7,3.33,0.67,2.0,3.33,0.67,25.0,2.0,0.0,0.0,3.33,6.67,2.0,0.0,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,2.67,3.33,2.0,0.0,0.0,0.0,9.33,0.67,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cameron Dunbar,us USA,"MF,FW",Minnesota Utd,20,2002,3,1,113,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.08,0.15,1.54,2.31,7.69,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.18,0.13,0.18,Matches,2023,1.3,10.0,4.62,3.08,2.31,20.0,6.15,3.85,8.46,50.0,75.0,80.0,27.3,186.2,50.8,10.0,4.62,3.08,2.31,20.0,6.15,3.85,8.46,50.0,75.0,80.0,27.3,10.0,4.62,3.08,2.31,20.0,6.15,3.85,8.46,50.0,75.0,80.0,27.3,10.0,4.62,3.08,2.31,20.0,6.15,3.85,8.46,50.0,75.0,80.0,27.3,0.0,0.15,-0.08,0.77,0.77,1.54,0.77,0.0,1.54,0.0,0.0,1.59,0.0,0.0,,16.9,0.0,0.0,0.0,0.08,-0.15,-0.15,35.4,1.54,6.92,12.3,16.9,3.85,35.4,0.77,16.7,3.08,66.7,20.8,0.0,2.31,1.54,16.2,1.54,0.77,0.0,1.54,0.77,33.3,1.54,0.0,0.0,1.54,3.08,1.54,0.0,2.31,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,6.92,1.54,0.0,0.0,0.0,0.0,6.92,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Duncan,us USA,DF,NY Red Bulls,25,1997,25,19,1848,20.5,0.0,0.1,0.1,0.0,0.0,0.0,0.54,0.0,0.04,0.04,0.16,0.2,2.73,2.44,4.15,0.0,0.1,0.1,0.0,0.1,0.04,0.15,0.19,0.04,0.19,Matches,2023,20.5,29.9,16.4,10.6,1.56,45.1,20.0,17.0,4.88,66.2,82.2,62.5,32.0,451.6,198.3,29.9,16.4,10.6,1.56,45.1,20.0,17.0,4.88,66.2,82.2,62.5,32.0,29.9,16.4,10.6,1.56,45.1,20.0,17.0,4.88,66.2,82.2,62.5,32.0,29.9,16.4,10.6,1.56,45.1,20.0,17.0,4.88,66.2,82.2,62.5,32.0,0.1,0.13,-0.06,1.22,2.29,0.73,0.24,0.0,0.63,0.2,30.8,0.63,0.19,0.0,0.0,22.1,0.0,0.0,0.0,0.06,-0.04,-0.04,58.6,2.44,13.9,27.1,18.9,1.71,58.6,1.51,45.6,1.37,41.2,26.4,0.68,1.95,0.73,24.5,2.63,1.8,1.85,2.63,1.8,68.5,0.83,1.8,1.61,1.46,4.1,1.56,0.0,2.39,2.39,0.2,0.0,0.24,0.05,0.15,0.0,0.24,0.24,0.2,0.0,0.24,0.05,0.15,0.0,0.0,2.1,1.8,0.0,1.76,1.46,1.85,0.0,0.1,0.0,8.83,2.0,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Durkin,us USA,MF,D.C. United,22,2000,31,24,1971,21.9,0.14,0.09,0.23,0.14,0.0,0.0,0.09,0.0,0.06,0.06,0.15,0.21,1.28,3.7,4.75,0.14,0.09,0.23,0.14,0.23,0.06,0.15,0.21,0.06,0.21,Matches,2023,21.9,25.1,12.9,9.13,2.28,34.6,14.9,12.5,4.84,72.5,86.8,73.3,47.2,413.3,147.6,25.1,12.9,9.13,2.28,34.6,14.9,12.5,4.84,72.5,86.8,73.3,47.2,25.1,12.9,9.13,2.28,34.6,14.9,12.5,4.84,72.5,86.8,73.3,47.2,25.1,12.9,9.13,2.28,34.6,14.9,12.5,4.84,72.5,86.8,73.3,47.2,0.09,0.16,-0.06,1.32,3.24,1.14,0.41,0.14,0.91,0.23,25.0,0.91,0.23,0.15,0.6,23.4,0.0,0.0,0.0,0.06,0.08,0.08,44.4,1.64,9.0,21.1,15.0,2.1,44.4,0.96,58.3,0.55,33.3,24.5,0.37,1.23,1.37,27.4,2.1,1.14,1.55,2.1,1.14,53.2,1.0,1.19,0.87,0.96,3.06,1.23,0.05,2.79,2.78,0.18,0.09,0.14,0.0,0.23,0.05,0.27,0.27,0.18,0.09,0.14,0.0,0.23,0.05,0.0,1.69,1.55,0.09,2.42,0.96,1.55,0.0,0.05,0.0,5.48,0.59,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Ebobisse,us USA,FW,SJ Earthquakes,25,1997,34,34,2963,32.9,0.3,0.06,0.36,0.27,0.03,0.03,0.09,0.0,0.29,0.26,0.1,0.37,1.06,2.83,4.32,0.3,0.06,0.36,0.27,0.33,0.29,0.1,0.39,0.26,0.37,Matches,2023,32.9,16.7,8.72,5.35,1.7,21.8,10.6,6.72,2.31,76.3,82.5,79.6,73.7,266.5,52.7,16.7,8.72,5.35,1.7,21.8,10.6,6.72,2.31,76.3,82.5,79.6,73.7,16.7,8.72,5.35,1.7,21.8,10.6,6.72,2.31,76.3,82.5,79.6,73.7,16.7,8.72,5.35,1.7,21.8,10.6,6.72,2.31,76.3,82.5,79.6,73.7,0.06,0.09,-0.04,0.97,1.58,0.82,0.18,0.3,1.88,0.61,32.3,1.88,0.61,0.15,0.45,16.1,0.09,0.03,0.03,0.14,0.02,0.01,30.0,0.58,2.13,14.4,14.0,3.25,30.0,1.61,63.9,0.73,28.9,19.6,0.4,1.98,1.61,23.5,0.49,0.18,0.27,0.49,0.18,24.0,0.58,0.3,0.21,0.43,0.91,0.4,0.0,2.28,2.28,0.06,0.0,0.36,0.09,0.03,0.0,0.27,0.27,0.06,0.0,0.36,0.09,0.03,0.0,0.0,0.58,1.79,0.21,0.49,0.43,0.27,0.09,0.0,0.0,2.1,0.76,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Edelman,us USA,MF,NY Red Bulls,19,2003,23,22,1854,20.6,0.05,0.0,0.05,0.05,0.0,0.0,0.24,0.0,0.01,0.01,0.07,0.08,0.63,5.78,1.02,0.05,0.0,0.05,0.05,0.05,0.01,0.07,0.08,0.01,0.08,Matches,2023,20.6,35.9,16.5,14.7,3.59,46.3,20.3,17.4,6.02,77.6,81.1,84.4,59.7,618.1,178.9,35.9,16.5,14.7,3.59,46.3,20.3,17.4,6.02,77.6,81.1,84.4,59.7,35.9,16.5,14.7,3.59,46.3,20.3,17.4,6.02,77.6,81.1,84.4,59.7,35.9,16.5,14.7,3.59,46.3,20.3,17.4,6.02,77.6,81.1,84.4,59.7,0.0,0.07,-0.07,0.68,6.26,0.58,0.05,0.05,0.49,0.1,20.0,0.49,0.1,0.1,0.5,26.7,0.0,0.0,0.0,0.03,0.03,0.03,55.1,1.8,8.54,36.3,10.9,0.15,55.1,0.29,50.0,0.19,33.3,25.8,0.05,0.68,0.53,31.6,2.23,1.31,1.17,2.23,1.31,45.8,1.55,1.55,1.46,1.31,3.54,1.07,0.0,1.94,1.94,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.21,1.8,0.0,0.39,1.31,1.17,0.0,0.0,0.0,7.96,1.84,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earl Edwards Jr.,us USA,GK,NE Revolution,31,1992,10,10,900,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,2023,10.0,24.3,3.3,11.6,9.3,34.6,3.4,11.6,19.2,70.2,97.1,100.0,48.4,750.5,600.9,24.3,3.3,11.6,9.3,34.6,3.4,11.6,19.2,70.2,97.1,100.0,48.4,24.3,3.3,11.6,9.3,34.6,3.4,11.6,19.2,70.2,97.1,100.0,48.4,24.3,3.3,11.6,9.3,34.6,3.4,11.6,19.2,70.2,97.1,100.0,48.4,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,36.4,32.5,36.3,0.1,0.0,0.0,36.4,0.0,,0.0,,19.8,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.1,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.2,66.7,1.5,0.0,0.3,0.0,1.24,0.28,-0.26,-0.26,24.3,5.7,39.5,59.0,35.3,45.5,12.4,39.5,59.0,35.3,45.5,12.4,14.2,0.6,4.2,0.5,0.5,35.3,45.5,12.4
Raheem Edwards,ca CAN,DF,LA Galaxy,27,1995,30,21,1871,20.8,0.1,0.14,0.24,0.1,0.0,0.0,0.38,0.0,0.05,0.05,0.12,0.16,2.69,3.17,5.96,0.1,0.14,0.24,0.1,0.24,0.05,0.11,0.17,0.05,0.17,Matches,2023,20.8,43.4,23.2,15.6,3.51,52.8,26.1,17.9,5.29,82.2,89.0,87.1,66.4,687.4,219.3,43.4,23.2,15.6,3.51,52.8,26.1,17.9,5.29,82.2,89.0,87.1,66.4,43.4,23.2,15.6,3.51,52.8,26.1,17.9,5.29,82.2,89.0,87.1,66.4,43.4,23.2,15.6,3.51,52.8,26.1,17.9,5.29,82.2,89.0,87.1,66.4,0.14,0.09,0.03,0.96,1.63,1.15,0.43,0.1,0.82,0.29,35.3,0.82,0.29,0.12,0.33,17.1,0.0,0.0,0.0,0.06,0.04,0.04,66.0,3.7,21.2,27.7,18.0,2.45,66.0,1.97,57.7,0.87,25.4,38.1,0.77,2.31,0.87,42.1,2.79,1.59,1.59,2.79,1.59,52.4,1.44,1.49,1.25,1.15,3.94,2.16,0.05,2.55,2.55,0.24,0.05,0.14,0.05,0.19,0.0,0.34,0.34,0.24,0.05,0.14,0.05,0.19,0.0,0.0,1.44,1.73,0.29,2.36,1.15,1.59,0.05,0.0,0.0,6.49,1.15,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Elliott,eng ENG,DF,Philadelphia Union,27,1995,32,31,2791,31.0,0.0,0.03,0.03,0.0,0.0,0.0,0.23,0.03,0.09,0.09,0.02,0.11,0.42,2.0,0.23,0.0,0.03,0.03,0.0,0.03,0.09,0.02,0.11,0.09,0.11,Matches,2023,31.0,34.8,8.13,18.7,7.77,42.8,9.19,20.5,12.3,81.3,88.4,91.6,63.1,804.8,348.8,34.8,8.13,18.7,7.77,42.8,9.19,20.5,12.3,81.3,88.4,91.6,63.1,34.8,8.13,18.7,7.77,42.8,9.19,20.5,12.3,81.3,88.4,91.6,63.1,34.8,8.13,18.7,7.77,42.8,9.19,20.5,12.3,81.3,88.4,91.6,63.1,0.03,0.02,0.01,0.26,1.94,0.1,0.0,0.0,1.03,0.1,9.4,1.03,0.1,0.0,0.0,12.7,0.1,0.0,0.0,0.09,-0.09,-0.09,53.0,8.39,32.1,19.0,2.23,1.32,53.0,0.16,50.0,0.1,30.0,27.6,0.0,0.26,0.16,30.8,1.32,0.68,0.74,1.32,0.68,52.5,0.61,1.29,0.65,1.48,2.81,4.03,0.0,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.81,0.35,0.13,0.03,1.48,0.74,0.0,0.03,0.0,6.16,1.84,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Herbert Endeley,us USA,"MF,FW",FC Dallas,21,2001,8,2,212,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,2.08,3.33,4.17,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,2023,2.4,18.3,7.5,9.58,0.83,24.6,10.0,12.5,0.83,74.6,75.0,76.7,100.0,307.1,93.3,18.3,7.5,9.58,0.83,24.6,10.0,12.5,0.83,74.6,75.0,76.7,100.0,18.3,7.5,9.58,0.83,24.6,10.0,12.5,0.83,74.6,75.0,76.7,100.0,18.3,7.5,9.58,0.83,24.6,10.0,12.5,0.83,74.6,75.0,76.7,100.0,0.0,0.04,0.0,0.42,0.83,1.25,0.0,0.0,0.42,0.42,100.0,0.42,0.42,0.0,0.0,15.5,0.0,0.0,0.0,0.04,0.0,0.0,35.0,2.08,9.17,14.6,11.7,2.08,35.0,1.67,50.0,0.83,25.0,18.3,1.25,2.92,2.08,19.6,1.67,1.25,1.67,1.67,1.25,60.0,0.83,0.83,0.83,0.42,2.08,1.25,0.0,2.08,2.12,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.42,2.5,0.0,1.25,0.42,1.67,0.0,0.0,0.0,4.17,0.42,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emeka Eneli,us USA,"DF,MF",Real Salt Lake,23,1999,21,13,1324,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.01,0.01,0.07,0.08,1.9,4.63,2.52,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08,Matches,2023,14.7,41.8,20.9,17.8,1.9,48.2,22.9,19.9,2.72,86.9,91.4,89.7,70.0,664.6,194.0,41.8,20.9,17.8,1.9,48.2,22.9,19.9,2.72,86.9,91.4,89.7,70.0,41.8,20.9,17.8,1.9,48.2,22.9,19.9,2.72,86.9,91.4,89.7,70.0,41.8,20.9,17.8,1.9,48.2,22.9,19.9,2.72,86.9,91.4,89.7,70.0,0.0,0.08,-0.07,0.75,3.54,0.41,0.07,0.0,0.2,0.07,33.3,0.2,0.07,0.0,0.0,22.3,0.0,0.0,0.0,0.06,-0.01,-0.01,57.5,2.11,13.9,30.1,14.5,0.61,57.5,1.97,63.0,0.82,26.1,31.6,0.27,0.88,0.34,34.1,1.63,0.88,0.82,1.63,0.88,46.4,1.02,1.5,1.09,0.88,2.52,1.16,0.0,2.24,2.24,0.07,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.41,0.0,0.0,0.0,0.0,0.75,1.9,0.14,0.88,0.88,0.82,0.0,0.0,0.0,7.28,0.68,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramiro Enrique,ar ARG,FW,Orlando City,21,2001,30,7,1038,11.5,0.35,0.09,0.43,0.35,0.0,0.0,0.35,0.0,0.36,0.36,0.05,0.41,1.74,1.57,5.48,0.35,0.09,0.43,0.35,0.43,0.35,0.05,0.4,0.35,0.4,Matches,2023,11.5,16.3,9.74,5.04,0.61,22.8,12.1,7.13,1.22,71.4,80.6,70.7,50.0,220.3,35.0,16.3,9.74,5.04,0.61,22.8,12.1,7.13,1.22,71.4,80.6,70.7,50.0,16.3,9.74,5.04,0.61,22.8,12.1,7.13,1.22,71.4,80.6,70.7,50.0,16.3,9.74,5.04,0.61,22.8,12.1,7.13,1.22,71.4,80.6,70.7,50.0,0.09,0.05,0.03,0.43,0.96,0.35,0.09,0.35,3.04,0.7,22.9,3.03,0.69,0.11,0.5,14.4,0.0,0.0,0.0,0.12,-0.01,-0.01,33.7,1.57,4.0,14.8,15.4,4.96,33.7,1.13,72.2,0.43,27.8,17.7,0.61,1.65,1.22,25.3,1.04,0.26,0.52,1.04,0.26,50.0,0.26,0.61,0.61,0.35,1.39,1.13,0.0,1.57,1.56,0.35,0.0,0.17,0.0,0.0,0.0,0.26,0.26,0.35,0.0,0.17,0.0,0.0,0.0,0.0,2.09,2.0,0.43,0.61,0.35,0.52,0.0,0.09,0.0,1.65,4.17,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Franco Escobar,ar ARG,DF,Houston Dynamo,27,1995,28,24,2223,24.7,0.08,0.0,0.08,0.08,0.0,0.0,0.45,0.0,0.06,0.06,0.03,0.09,1.5,2.47,4.86,0.08,0.0,0.08,0.08,0.08,0.07,0.03,0.09,0.07,0.09,Matches,2023,24.7,40.2,23.2,14.7,1.74,47.9,25.8,17.0,3.16,84.0,89.8,86.0,55.1,599.5,186.3,40.2,23.2,14.7,1.74,47.9,25.8,17.0,3.16,84.0,89.8,86.0,55.1,40.2,23.2,14.7,1.74,47.9,25.8,17.0,3.16,84.0,89.8,86.0,55.1,40.2,23.2,14.7,1.74,47.9,25.8,17.0,3.16,84.0,89.8,86.0,55.1,0.0,0.04,-0.03,0.4,1.98,0.61,0.28,0.08,0.73,0.4,55.6,0.73,0.4,0.11,0.2,14.4,0.0,0.0,0.0,0.09,0.02,0.02,59.0,3.16,18.4,26.4,14.7,1.54,59.0,1.09,61.4,0.57,31.8,31.1,0.32,1.46,0.73,34.3,2.91,1.7,1.98,2.91,1.7,67.7,0.81,1.26,0.93,1.42,4.33,1.5,0.0,1.38,1.38,0.16,0.0,0.08,0.0,0.08,0.0,0.08,0.08,0.16,0.0,0.08,0.0,0.08,0.0,0.0,0.97,0.77,0.2,1.17,1.42,1.98,0.0,0.0,0.0,5.47,0.93,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristian Espinoza,ar ARG,"FW,MF",SJ Earthquakes,27,1995,34,34,3030,33.7,0.39,0.24,0.62,0.27,0.12,0.12,0.18,0.0,0.23,0.14,0.39,0.54,4.07,3.77,10.4,0.39,0.24,0.62,0.27,0.5,0.23,0.4,0.63,0.14,0.54,Matches,2023,33.7,30.5,15.7,10.1,3.35,46.3,19.0,14.8,8.19,65.8,82.5,68.4,40.9,510.6,147.8,30.5,15.7,10.1,3.35,46.3,19.0,14.8,8.19,65.8,82.5,68.4,40.9,30.5,15.7,10.1,3.35,46.3,19.0,14.8,8.19,65.8,82.5,68.4,40.9,30.5,15.7,10.1,3.35,46.3,19.0,14.8,8.19,65.8,82.5,68.4,40.9,0.24,0.39,-0.16,3.0,1.6,1.96,0.95,0.39,1.75,0.8,45.8,1.75,0.8,0.15,0.33,22.4,0.18,0.12,0.12,0.08,0.15,0.13,57.9,0.77,6.05,17.5,35.0,3.74,57.8,1.75,43.7,2.14,53.3,33.4,1.39,2.34,1.25,38.5,1.39,0.65,0.98,1.39,0.65,26.2,1.84,1.1,1.04,0.62,2.02,0.68,0.0,5.22,5.23,0.45,0.06,0.0,0.0,0.12,0.0,0.45,0.45,0.45,0.06,0.0,0.0,0.12,0.0,0.0,1.31,0.59,0.3,11.1,0.62,0.98,0.0,0.0,0.0,4.04,0.15,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
