player_sk,version,Season,Matches Played,Game or games started by player,Minutes,90s Played90s played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,npxG,xAG,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",PrgC,PrgP,PrgR,Goals.1,Assists.1,Goals + Assists.1,Non-Penalty Goals.1,Non-Penalty Goals + Assists/90Goals plus Assists minus Penalty Kicks made per 90 minutes,xG.1,xAG.1,"xG + xAG/90Expected Goals plus Assisted Goals per 90 minutesxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader",npxG.1,"npxG + xAGNon-Penalty Expected Goals plus Assisted GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.Minimum 30 minutes played per squad game to qualify as a leader.1",90s,Cmp,Cmp.1,Cmp.2,Cmp.3,Att,Att.1,Att.2,Att.3,Cmp%,Cmp%.1,Cmp%.2,Cmp%.3,Tot,Prg,Cmp.4,Cmp.5,Cmp.6,Cmp.7,Att.4,Att.5,Att.6,Att.7,Cmp%.4,Cmp%.5,Cmp%.6,Cmp%.7,Cmp.8,Cmp.9,Cmp.10,Cmp.11,Att.8,Att.9,Att.10,Att.11,Cmp%.8,Cmp%.9,Cmp%.10,Cmp%.11,Cmp.12,Cmp.13,Cmp.14,Cmp.15,Att.12,Att.13,Att.14,Att.15,Cmp%.12,Cmp%.13,Cmp%.14,Cmp%.15,Ast,xA,Assists - xAGAssists minus Expected Goals Assisted,KP,1/3,PPA,CrsPA,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,npxG/Shot,"Goals - xGGoals minus Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.","Non-Penalty Goals - npxGNon-Penalty Goals minus Non-Penalty Expected GoalsxG totals include penalty kicks, but do not include penalty shootouts (unless otherwise noted).Provided by Opta.An underline indicates there is a match that is missing data, but will be updated when available.",Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Succ%,Tkld,Tkld%,Carries,CPA,Mis,Dis,Rec,Tkl,Tkl.1,TklW,Tkl.2,Tkl.3,Tkl%,Lost,Blocks,Pass,Int,Tkl+Int,Clr,Err,SCA,SCA90,TO,TO.1,Fld,Fld.1,Def,Def.1,GCA,GCA90,TO.2,TO.3,Fld.2,Fld.3,Def.2,Def.3,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Crosses,Interceptions,Tackles Won,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Won,Won%,GA,PKA,CK,OG,Post-Shot Expected Goals,Post-Shot Expected Goals per Shot on Target,PSxG-GAPost-Shot Expected Goals minus Goals AllowedPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,PSxG-GA/90Post-Shot Expected Goals minus Goals Allowed per 90 minutesPositive numbers suggest better luck or an above average ability to stop shotsPSxG is expected goals based on how likely the goalkeeper is to save the shotNote,Att (GK),Thr,Launch%,Launch%.1,Avg,Avg.1,Avg.2,Launch%.2,Launch%.3,Avg.3,Avg.4,Avg.5,Opp,Stp,Stp%,#OPA,#OPA/90,Avg.6,Avg.7,Avg.8,Player,Pos,Squad,Age,name,category,contract_thru,player,year_int,base_salary,compensation,goals_per_90,assists_per_90,xg_per_90,xg_overperformance,progressive_actions,defensive_actions,position_group,designation_tier,archetype,segment
2728882027,2,2025,21,13,1231,13.7,0.07,0.15,0.22,0.07,0.0,0.0,0.22,0.07,0.04,0.04,0.15,0.2,2.48,1.9,4.09,0.07,0.15,0.22,0.07,0.22,0.04,0.15,0.19,0.04,0.19,13.7,41.8,20.7,17.5,2.41,48.1,22.3,19.7,3.72,86.8,92.8,88.9,64.7,670.1,194.5,41.8,20.7,17.5,2.41,48.1,22.3,19.7,3.72,86.8,92.8,88.9,64.7,41.8,20.7,17.5,2.41,48.1,22.3,19.7,3.72,86.8,92.8,88.9,64.7,41.8,20.7,17.5,2.41,48.1,22.3,19.7,3.72,86.8,92.8,88.9,64.7,0.15,0.17,-0.01,0.73,1.68,0.58,0.44,0.07,0.73,0.36,50.0,0.73,0.37,0.1,0.2,12.9,0.0,0.0,0.0,0.06,0.03,0.03,61.2,3.07,22.3,27.1,12.4,2.12,61.2,1.46,46.5,1.39,44.2,32.6,0.66,2.34,0.88,36.4,2.7,1.97,1.75,2.7,1.97,73.0,0.73,1.61,1.31,1.02,3.72,1.61,0.15,1.46,1.46,0.07,0.0,0.22,0.0,0.0,0.0,0.29,0.29,0.07,0.0,0.22,0.0,0.0,0.0,0.0,1.53,2.04,0.15,1.02,1.02,1.75,0.0,0.0,0.0,5.99,0.88,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ian Fray,DF,Inter Miami,23-095,Ian Fray,Homegrown,2025,Ian Fray,2025.0,150000.0,150000.0,0.005109489051094891,0.010948905109489052,0.0029197080291970805,0.030000000000000006,4.38,3.72,DF,HG,0,DF
6123429869,3,2025,29,26,2453,27.3,0.22,0.11,0.33,0.22,0.0,0.0,0.15,0.0,0.21,0.21,0.19,0.39,2.49,4.03,7.03,0.22,0.11,0.33,0.22,0.33,0.2,0.19,0.39,0.2,0.39,27.3,38.7,19.2,16.6,2.34,47.7,22.0,19.7,3.74,81.2,87.2,84.0,62.7,629.1,184.5,38.7,19.2,16.6,2.34,47.7,22.0,19.7,3.74,81.2,87.2,84.0,62.7,38.7,19.2,16.6,2.34,47.7,22.0,19.7,3.74,81.2,87.2,84.0,62.7,38.7,19.2,16.6,2.34,47.7,22.0,19.7,3.74,81.2,87.2,84.0,62.7,0.11,0.19,-0.08,1.61,2.53,1.03,0.18,0.22,1.68,0.55,32.6,1.69,0.55,0.13,0.4,11.5,0.0,0.0,0.0,0.12,0.01,0.01,59.7,3.41,16.3,23.7,20.4,4.18,59.7,1.32,55.4,0.95,40.0,31.1,0.99,0.88,0.99,36.9,1.54,0.81,0.99,1.54,0.81,61.1,0.51,1.03,0.7,0.95,2.49,3.44,0.0,3.77,3.78,0.37,0.0,0.11,0.0,0.04,0.04,0.18,0.18,0.37,0.0,0.11,0.0,0.04,0.04,0.0,0.73,1.32,0.26,1.39,0.95,0.99,0.0,0.0,0.0,4.76,2.05,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Freeman,DF,Orlando City,21-117,,,,Alex Freeman,2025.0,104000.0,108000.0,0.008058608058608058,0.004029304029304029,0.007692307692307692,0.010000000000000009,6.5200000000000005,2.49,DF,Unknown,0,DF
9275734236,3,2025,3,0,25,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,0.3,96.7,63.3,30.0,3.33,110.0,66.7,33.3,3.33,87.9,95.0,90.0,100.0,1413.3,386.7,96.7,63.3,30.0,3.33,110.0,66.7,33.3,3.33,87.9,95.0,90.0,100.0,96.7,63.3,30.0,3.33,110.0,66.7,33.3,3.33,87.9,95.0,90.0,100.0,96.7,63.3,30.0,3.33,110.0,66.7,33.3,3.33,87.9,95.0,90.0,100.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,3.33,0.0,0.0,3.6,0.0,0.0,,33.9,0.0,0.0,0.0,0.01,0.0,0.0,140.0,0.0,46.7,50.0,43.3,0.0,140.0,0.0,,0.0,,73.3,0.0,3.33,0.0,73.3,10.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,3.33,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,0.0,3.33,3.33,0.0,0.0,0.0,0.0,10.0,6.67,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julian Gaines,"FW,DF",Nashville SC,23-029,Julian Gaines,Standard,2025,Julian Gaines,2025.0,80622.0,80622.0,0.0,0.0,0.0,0.0,6.66,13.33,DF,Standard,-1,DF
8890646025,3,2025,34,25,2354,26.2,0.04,0.0,0.04,0.04,0.0,0.0,0.11,0.0,0.04,0.04,0.07,0.11,2.18,2.71,5.95,0.04,0.0,0.04,0.04,0.04,0.04,0.07,0.11,0.04,0.11,26.2,30.8,13.5,13.4,2.86,40.5,14.9,17.6,5.73,76.2,91.0,75.8,50.0,538.7,165.0,30.8,13.5,13.4,2.86,40.5,14.9,17.6,5.73,76.2,91.0,75.8,50.0,30.8,13.5,13.4,2.86,40.5,14.9,17.6,5.73,76.2,91.0,75.8,50.0,30.8,13.5,13.4,2.86,40.5,14.9,17.6,5.73,76.2,91.0,75.8,50.0,0.0,0.09,-0.07,0.61,1.98,0.92,0.61,0.04,0.46,0.15,33.3,0.46,0.15,0.08,0.25,17.8,0.0,0.0,0.0,0.08,0.0,0.0,49.5,3.4,13.5,20.0,16.4,1.34,49.5,0.5,48.1,0.46,44.4,26.7,0.34,1.18,0.27,30.4,0.99,0.57,0.69,0.99,0.57,57.7,0.42,0.92,0.61,0.42,1.41,3.28,0.04,1.64,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.99,0.15,3.32,0.42,0.69,0.0,0.0,0.0,2.63,0.46,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jon Gallagher,"DF,MF",Austin,29-284,Jon Gallagher,Standard,2026,Jon Gallagher,2025.0,375000.0,375000.0,0.0015267175572519084,0.0,0.0015267175572519084,0.0,4.890000000000001,1.41,DF,Standard,0,DF
5530506678,1,2025,23,19,1715,19.1,0.05,0.05,0.1,0.05,0.0,0.0,0.31,0.0,0.02,0.02,0.03,0.04,0.26,3.51,0.1,0.05,0.05,0.1,0.05,0.1,0.02,0.02,0.04,0.02,0.04,19.1,61.4,26.4,30.1,3.66,66.2,27.2,31.5,5.5,92.7,97.3,95.3,66.7,1038.2,357.5,61.4,26.4,30.1,3.66,66.2,27.2,31.5,5.5,92.7,97.3,95.3,66.7,61.4,26.4,30.1,3.66,66.2,27.2,31.5,5.5,92.7,97.3,95.3,66.7,61.4,26.4,30.1,3.66,66.2,27.2,31.5,5.5,92.7,97.3,95.3,66.7,0.05,0.02,0.03,0.37,4.03,0.1,0.0,0.05,0.26,0.1,40.0,0.26,0.1,0.2,0.5,17.5,0.0,0.0,0.0,0.06,0.04,0.04,77.2,6.18,36.5,39.2,1.73,0.58,77.2,0.26,50.0,0.26,50.0,50.7,0.1,1.41,0.16,56.0,3.14,1.57,2.09,3.14,1.57,78.9,0.42,1.26,0.84,1.41,4.55,2.62,0.26,0.63,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.89,0.05,0.0,1.41,2.09,0.0,0.05,0.0,6.49,0.99,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carlos Garcés,DF,LA Galaxy,24-054,,,,Carlos Garcés,2025.0,429999.96,468000.0,0.002617801047120419,0.002617801047120419,0.0010471204188481674,0.030000000000000002,3.7699999999999996,4.55,DF,Unknown,0,DF
6430048091,2,2025,10,5,495,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,45.6,22.5,19.1,2.73,51.5,24.2,21.5,3.45,88.7,93.2,89.0,78.9,743.1,254.4,45.6,22.5,19.1,2.73,51.5,24.2,21.5,3.45,88.7,93.2,89.0,78.9,45.6,22.5,19.1,2.73,51.5,24.2,21.5,3.45,88.7,93.2,89.0,78.9,45.6,22.5,19.1,2.73,51.5,24.2,21.5,3.45,88.7,93.2,89.0,78.9,0.0,0.02,0.0,0.0,2.18,0.18,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,64.0,6.36,28.0,31.1,5.09,0.36,64.0,0.55,50.0,0.55,50.0,36.9,0.18,0.36,0.36,42.7,2.55,0.91,1.27,2.55,0.91,55.6,0.73,1.27,0.91,1.27,3.82,5.09,0.0,0.36,0.36,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,1.09,2.18,0.0,0.0,1.27,1.27,0.0,0.0,0.0,2.55,3.27,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jake Girdwood-Reich,"DF,MF",St. Louis,21-192,Jake Girdwood-Reich,U22 Initiative,2027,Jake Girdwood-Reich,2025.0,242250.0,281027.0,0.0,0.0,0.0,0.0,2.54,3.82,DF,U22,0,DF
7551052575,1,2025,31,31,2778,30.9,0.0,0.03,0.03,0.0,0.0,0.0,0.29,0.0,0.04,0.04,0.04,0.08,0.23,2.62,0.19,0.0,0.03,0.03,0.0,0.03,0.04,0.04,0.08,0.04,0.08,30.9,62.2,22.4,32.3,6.31,69.2,23.6,34.5,8.96,89.9,94.9,93.5,70.4,1171.5,436.2,62.2,22.4,32.3,6.31,69.2,23.6,34.5,8.96,89.9,94.9,93.5,70.4,62.2,22.4,32.3,6.31,69.2,23.6,34.5,8.96,89.9,94.9,93.5,70.4,62.2,22.4,32.3,6.31,69.2,23.6,34.5,8.96,89.9,94.9,93.5,70.4,0.03,0.03,-0.01,0.39,3.11,0.1,0.06,0.0,0.49,0.03,6.7,0.49,0.03,0.0,0.0,12.2,0.0,0.0,0.0,0.08,-0.04,-0.04,80.6,12.2,43.6,34.3,2.98,0.94,80.6,0.06,66.7,0.03,33.3,48.1,0.03,0.19,0.03,54.6,1.13,0.42,0.49,1.13,0.42,59.1,0.29,1.49,0.45,1.33,2.46,5.79,0.03,1.04,1.04,0.0,0.0,0.06,0.03,0.03,0.0,0.16,0.16,0.0,0.0,0.06,0.03,0.03,0.0,0.0,1.26,0.32,0.0,0.36,1.33,0.49,0.03,0.03,0.0,3.43,2.23,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Justen Glad,DF,Real Salt Lake,28-279,Justen Glad,TAM Player,2026,Justen Glad,2025.0,1150000.0,1330000.0,0.0,0.000970873786407767,0.0012944983818770227,-0.04,2.85,2.46,DF,TAM,0,DF
973823074,2,2025,14,4,529,5.9,0.0,0.17,0.17,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.15,0.2,1.53,2.54,7.8,0.0,0.17,0.17,0.0,0.17,0.05,0.16,0.21,0.05,0.21,5.9,35.4,18.1,14.7,1.69,44.6,20.8,17.5,3.56,79.5,87.0,84.5,47.6,560.5,140.2,35.4,18.1,14.7,1.69,44.6,20.8,17.5,3.56,79.5,87.0,84.5,47.6,35.4,18.1,14.7,1.69,44.6,20.8,17.5,3.56,79.5,87.0,84.5,47.6,35.4,18.1,14.7,1.69,44.6,20.8,17.5,3.56,79.5,87.0,84.5,47.6,0.17,0.17,0.02,0.68,1.53,1.02,0.34,0.0,1.02,0.17,16.7,1.02,0.17,0.0,0.0,20.8,0.0,0.0,0.0,0.05,-0.05,-0.05,58.1,2.2,14.4,23.1,21.0,2.2,58.1,0.34,14.3,2.03,85.7,33.4,0.68,1.86,1.36,35.8,2.03,1.02,1.02,2.03,1.02,50.0,1.02,2.03,1.69,0.34,2.37,2.37,0.0,2.03,2.04,0.0,0.0,0.17,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.0,1.86,1.36,0.17,3.22,0.34,1.02,0.0,0.17,0.0,4.07,0.68,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omari Glasgow,"DF,FW",Chicago Fire,22-012,Omari Glasgow,Standard,2026,Omari Glasgow,2025.0,104000.0,117685.0,0.0,0.0288135593220339,0.00847457627118644,-0.05,4.07,2.3699999999999997,DF,Standard,0,DF
7368453750,1,2025,4,3,257,2.9,0.34,0.0,0.34,0.34,0.0,0.0,0.34,0.0,0.07,0.07,0.0,0.07,0.34,4.14,0.0,0.35,0.0,0.35,0.35,0.35,0.08,0.0,0.08,0.08,0.08,2.9,30.0,9.66,16.6,3.45,36.6,11.7,17.6,5.86,82.1,82.4,94.1,58.8,580.0,291.7,30.0,9.66,16.6,3.45,36.6,11.7,17.6,5.86,82.1,82.4,94.1,58.8,30.0,9.66,16.6,3.45,36.6,11.7,17.6,5.86,82.1,82.4,94.1,58.8,30.0,9.66,16.6,3.45,36.6,11.7,17.6,5.86,82.1,82.4,94.1,58.8,0.0,0.0,0.0,0.0,5.17,0.34,0.0,0.34,1.72,0.34,20.0,1.75,0.35,0.2,1.0,14.6,0.0,0.0,0.0,0.05,0.28,0.28,51.4,4.48,19.7,27.9,4.48,2.41,51.4,0.0,0.0,0.69,100.0,21.7,0.0,0.69,0.34,21.4,1.03,0.0,0.69,1.03,0.0,0.0,0.34,1.38,1.03,1.72,2.76,6.21,0.0,0.34,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.03,0.0,0.34,1.72,0.69,0.0,0.0,0.0,6.55,3.45,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ian Glavinovich,DF,Philadelphia Union,24-038,Ian Glavinovich,TAM Player,2025,,,,,0.11724137931034484,0.0,0.024137931034482762,0.27,4.4799999999999995,2.75,DF,TAM,0,DF
9117819721,1,2025,31,30,2624,29.2,0.03,0.03,0.07,0.03,0.0,0.0,0.34,0.0,0.03,0.03,0.04,0.07,0.62,3.63,0.1,0.03,0.03,0.07,0.03,0.07,0.03,0.04,0.07,0.03,0.07,29.2,33.0,11.4,17.8,3.36,41.5,13.0,19.9,7.36,79.7,87.7,89.7,45.6,634.8,313.0,33.0,11.4,17.8,3.36,41.5,13.0,19.9,7.36,79.7,87.7,89.7,45.6,33.0,11.4,17.8,3.36,41.5,13.0,19.9,7.36,79.7,87.7,89.7,45.6,33.0,11.4,17.8,3.36,41.5,13.0,19.9,7.36,79.7,87.7,89.7,45.6,0.03,0.03,-0.0,0.31,2.6,0.27,0.0,0.03,0.75,0.1,13.6,0.75,0.1,0.05,0.33,24.9,0.17,0.0,0.0,0.04,0.0,0.0,54.3,5.82,26.1,26.1,2.71,0.72,54.3,0.07,50.0,0.07,50.0,24.8,0.07,0.58,0.14,26.8,1.71,0.89,1.03,1.71,0.89,56.5,0.68,1.4,0.58,1.88,3.6,5.58,0.0,1.1,1.1,0.0,0.0,0.03,0.0,0.03,0.0,0.1,0.1,0.0,0.0,0.03,0.0,0.03,0.0,0.0,1.47,0.51,0.07,0.24,1.88,1.03,0.0,0.03,0.0,3.77,2.16,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jakob Glesnes,DF,Philadelphia Union,31-254,Jakob Glesnes,TAM Player,2025,Jakob Glesnes,2025.0,1100000.0,1310000.0,0.0010273972602739725,0.0010273972602739725,0.0010273972602739725,0.0,4.25,3.59,DF,TAM,0,DF
6165534846,1,2025,24,24,1760,19.6,0.0,0.05,0.05,0.0,0.0,0.0,0.15,0.0,0.05,0.05,0.01,0.06,0.66,4.69,0.2,0.0,0.05,0.05,0.0,0.05,0.05,0.01,0.06,0.05,0.06,19.6,53.2,25.2,23.3,3.52,61.2,26.8,25.8,5.92,86.9,93.7,90.5,59.5,889.4,381.5,53.2,25.2,23.3,3.52,61.2,26.8,25.8,5.92,86.9,93.7,90.5,59.5,53.2,25.2,23.3,3.52,61.2,26.8,25.8,5.92,86.9,93.7,90.5,59.5,53.2,25.2,23.3,3.52,61.2,26.8,25.8,5.92,86.9,93.7,90.5,59.5,0.05,0.02,0.04,0.1,5.92,0.05,0.0,0.0,0.87,0.2,23.5,0.87,0.2,0.0,0.0,13.0,0.0,0.0,0.0,0.05,-0.05,-0.05,74.9,6.12,29.9,41.1,4.44,1.38,74.9,0.31,75.0,0.1,25.0,42.8,0.05,0.61,0.15,48.4,2.45,1.33,1.73,2.45,1.33,68.4,0.61,0.92,0.61,1.73,4.18,5.92,0.05,0.46,0.46,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,1.28,0.92,0.1,0.1,1.73,1.73,0.0,0.05,0.1,5.2,2.45,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yeimar Gómez Andrade,DF,Seattle Sounders,33-157,,,,Yeimar Gómez Andrade,2025.0,800000.0,882500.0,0.0,0.002551020408163265,0.002551020408163265,-0.05,5.3500000000000005,4.18,DF,Unknown,0,DF
4369857174,1,2025,6,6,479,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.38,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,5.3,34.3,14.0,17.2,2.83,41.1,15.1,19.2,5.66,83.5,92.5,89.2,50.0,614.7,248.9,34.3,14.0,17.2,2.83,41.1,15.1,19.2,5.66,83.5,92.5,89.2,50.0,34.3,14.0,17.2,2.83,41.1,15.1,19.2,5.66,83.5,92.5,89.2,50.0,34.3,14.0,17.2,2.83,41.1,15.1,19.2,5.66,83.5,92.5,89.2,50.0,0.0,0.0,0.0,0.0,2.08,0.19,0.0,0.0,0.19,0.0,0.0,0.19,0.0,0.0,,5.6,0.0,0.0,0.0,0.22,-0.04,-0.04,49.2,5.09,24.7,22.1,2.83,0.75,49.2,0.0,0.0,0.57,100.0,29.1,0.0,0.75,0.57,31.3,1.89,1.13,0.75,1.89,1.13,75.0,0.38,0.75,0.38,0.75,2.64,2.08,0.19,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.57,0.0,0.0,0.75,0.75,0.0,0.0,0.0,4.91,0.75,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicksoen Gomis,DF,Toronto FC,23-264,Nicksoen Gomis,Standard,2025,Nicksoen Gomis,2025.0,80622.0,80622.0,0.0,0.0,0.007547169811320755,-0.04,2.46,2.6399999999999997,DF,Standard,0,DF
7837651798,3,2025,12,3,427,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.02,0.02,0.0,1.06,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,4.7,40.9,15.3,22.6,2.55,48.3,17.0,25.1,5.11,84.6,90.0,89.8,50.0,743.6,315.3,40.9,15.3,22.6,2.55,48.3,17.0,25.1,5.11,84.6,90.0,89.8,50.0,40.9,15.3,22.6,2.55,48.3,17.0,25.1,5.11,84.6,90.0,89.8,50.0,40.9,15.3,22.6,2.55,48.3,17.0,25.1,5.11,84.6,90.0,89.8,50.0,0.0,0.02,-0.02,0.21,0.85,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,63.8,15.3,47.2,15.5,1.06,0.85,63.8,0.0,,0.0,,32.8,0.0,0.0,0.0,38.9,0.85,0.64,0.64,0.85,0.64,42.9,0.85,0.85,0.64,1.06,1.91,10.0,0.0,0.85,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.43,0.0,0.0,1.06,0.64,0.0,0.21,0.0,1.91,4.26,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Omar Gonzalez,DF,Chicago Fire,37-054,,,,,,,,0.0,0.0,0.0,0.0,1.06,1.9100000000000001,DF,Unknown,0,DF
2687856822,1,2025,26,22,1756,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.02,0.02,0.1,0.12,1.28,4.62,2.51,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.12,0.01,0.12,19.5,56.0,24.1,26.0,4.67,68.1,26.1,29.4,9.64,82.3,92.3,88.5,48.4,997.1,348.4,56.0,24.1,26.0,4.67,68.1,26.1,29.4,9.64,82.3,92.3,88.5,48.4,56.0,24.1,26.0,4.67,68.1,26.1,29.4,9.64,82.3,92.3,88.5,48.4,56.0,24.1,26.0,4.67,68.1,26.1,29.4,9.64,82.3,92.3,88.5,48.4,0.0,0.13,-0.1,0.82,5.69,1.03,0.21,0.0,0.46,0.15,33.3,0.46,0.15,0.0,0.0,22.5,0.0,0.0,0.0,0.03,-0.02,-0.02,78.4,3.85,27.0,40.3,11.7,0.72,78.4,0.62,66.7,0.26,27.8,40.7,0.1,0.97,0.62,50.8,2.26,1.13,1.49,2.26,1.13,73.3,0.41,1.59,1.18,0.82,3.08,3.13,0.1,1.95,1.95,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.49,0.05,2.15,0.82,1.49,0.0,0.05,0.0,5.03,1.33,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tayvon Gray,DF,NYCFC,23-107,Tayvon Gray,Homegrown,2025,Tayvon Gray,2025.0,103992.0,215492.0,0.0,0.0,0.0010256410256410256,-0.02,5.9,3.0799999999999996,DF,HG,0,DF
6912502852,4,2025,21,12,1086,12.1,0.08,0.25,0.33,0.08,0.0,0.0,0.17,0.0,0.05,0.05,0.16,0.21,0.66,2.07,2.98,0.08,0.25,0.33,0.08,0.33,0.05,0.16,0.21,0.05,0.21,12.1,26.9,12.3,9.75,3.72,37.4,14.1,12.7,8.6,71.7,87.1,76.6,43.3,476.7,144.5,26.9,12.3,9.75,3.72,37.4,14.1,12.7,8.6,71.7,87.1,76.6,43.3,26.9,12.3,9.75,3.72,37.4,14.1,12.7,8.6,71.7,87.1,76.6,43.3,26.9,12.3,9.75,3.72,37.4,14.1,12.7,8.6,71.7,87.1,76.6,43.3,0.25,0.18,0.09,1.32,1.07,0.91,0.5,0.08,0.83,0.25,30.0,0.83,0.25,0.1,0.33,24.2,0.0,0.0,0.0,0.06,0.03,0.03,47.1,3.06,14.0,18.8,14.7,0.83,47.1,0.33,50.0,0.25,37.5,22.5,0.08,1.07,0.08,26.2,2.31,1.32,1.32,2.31,1.32,64.0,0.74,0.91,0.41,0.74,3.06,2.64,0.0,1.9,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.5,0.08,6.12,0.74,1.32,0.0,0.0,0.0,4.13,0.74,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Julian Gressel,"DF,MF",Minnesota Utd,31-353,Julian Gressel,TAM Player,2026,Julian Gressel,2025.0,1146672.0,1146672.0,0.006611570247933885,0.02066115702479339,0.004132231404958678,0.03,2.73,3.05,DF,TAM,0,DF
